,negative,text
3916,-1,さくらのレシピって今日までなのかーい笑イースター後までだと勝手に思ってたからまだ半分くらいしか集まってない〜今日出社してるからもうどうにも出来ない〜
3945,-2,この時期に電車に乗ってる自分もあれだけど、あまたある席でわざわざ隣に座る奴はなんなん？？？？？？？？？？？
3960,-1,20時から面談とか微妙な時間〜
3961,-1,りぷとんのアールグレイティーラテ恐ろしく不味く感じるんだけど、去年より劣化してる？それとも私が日々飲んでるアールグレイのおかげで舌肥えた？
3962,-1,発狂しそうです。とSMS送ったらまだ途中でちょっとlogに書くと言われそもそもパソコンが絶不調なのって言いそびれた
3963,-1,もう！バカ！休ませて！
3965,-1,しんどみがすぎる
3966,-1,しんど
4000,-1,そんなにいっぱいデータは要らなくて1〜2枚で十分なんだよ。
4002,-1,中央公会堂で撮りたかった！（10万円はしてた）
4007,-1,マイプロテインで圧倒的にまずかったのは赤リンゴ味。あれだけは本当に自信をもって止めとけって言える！
4012,-2,あーもう昼ご飯を作らねば…　ご飯作ってばっかで嫌になる。
4022,-1,やっぱりパラシュートは全然できなかったw
4024,-2,味はそんなに美味しくはないって言ってストロング飲むうちの夫かな？
4025,-1,またトイレのドアと廊下のドア間違えてリビングに来たよ！
4027,-1,2月分のはまだちらほら言われ始めてた頃のだから他のもお給料入るんですよ…　本当に恐ろしいのは来月から…
4028,-2,【悲報】4月のチャラユキ中止…　4月だから行けるんじゃと淡い期待を抱いてたのに…
4029,-2,グッズを買わせて！！お布施させて！！
4032,-1,阪大、いちょう祭中止ですって。5月なのに。
4033,-2,4月から普通に新学期が始まりますように。
4036,-1,兵庫大阪往来自粛かー。尼崎はどうなるんだ。
4039,-1,大阪から奈良とか京都とか和歌山は良いの？
4045,-1,揉めてる場合じゃなかろうに。尼崎に関所か？
4054,-1,寝起きで鼻血が止まらん(自分)
4057,-1,トイレの後で夫が自室に戻らず私らが寝ている布団で寝てしまい私の寝場所が無い。(2枚で3人で寝てる)
4058,-1,起こして移動を促すと絡まれそうだから、次のトイレで自然に部屋に戻ってもらいたい。
4059,-2,スペースもだけど夫のいびきうるさいんよ…
4060,-1,途中いびきがうるさくて息子が起きるアクシデントはあったものの、平和に部屋へ戻って良かった良かったw
4079,-2,個人のところやし、社会の状況が状況やし、まあわかるんだけどさー。
4080,-2,お給料貰ったのは出勤してすぐで、その時は『しばらく一人でやろうと思ってて…』と言ってたので、あーまたパート休みが続くのねと思っていたんだけれど、帰る時に『一旦退職ということで…、3年間ありがとうございました』って言われて、そっち！？ってなった。
4081,-2,次の仕事が見つかるまででもし忙しい日があれば声かけても良いですか？って聞かれて、大丈夫ですよーと答えたんだけれど、ちょっとそれは調子が良いというか虫が良すぎるんじゃない？(まあもしそうなったら出勤すると思うけどw)
4082,-2,わからんでもないんだけどじわじわ悔しくなったので、とりあえず新学期が始まるまでは家でできることして、次の仕事が見つかったら、ご近所の奥様にこういうことがあったんですヨヨヨってマヤっておこうと思います。徒歩3分の位置の人を雇うとはそういうことだ！w
4083,-1,次探すなら、フィットネスジムの受付とか良いな。無いかな。
4084,-2,二時間くらいふて寝したw
4086,-2,一律給付＋消費税減税のコンボ決めてほしい。お金の先が見えないのはしんどい。
4087,-1,嵐、年末で活動休止だよね…？？
4088,-1,オリンピック…
4089,-1,金額が増えてきたのは良いことだけど対象絞る必要はないわ。この状況でいつまでも緊縮思考はよろしくない。
4090,-2,4月のTOEICも中止になった。
4091,-1,外出自粛増えてるのかー。
4092,-2,自分だけならどんだけでも引きこもってられるけど、全員だとどんどん食料が減るからな…
4094,-1,市の図書館の休館が4月7日まで延長されてた。借りっぱなしだよ。
4112,-1,なんか色んなことが一気に起こりすぎて現実感が無いわ。映画とか漫画の中にいるみたい。
4126,-1,チケットの払い戻し、最初届いてたメールでは発券前のもマイページから手続きできるって書いてたけどできんやん！って思ってたら、さっき来たメールには発券する必要があるって書いてるわ。まずは発券、そして翌日以降払い戻し…
4128,-2,発券してしか！そこそこ良い入場順だっただけに残念…。早くまたライブに行けますように。
4129,-1,ナプキンは普通に売ってた。今朝からで、家に残5だったから危ないところだった。
4130,-2,回数券買ったときはバイトがなくなるなんて思ってなかったよ…
4131,-2,あー、土日回数券４月末までだ…　金券ショップで売れるんかな…
4133,-2,金券ショップに京阪土日回数券の買取りできるか相談したら、その店では買取り不可。梅田とか京橋とか京阪沿線ならもしかしたら買取りできるかもしれないけど、良くて額面の3分の1くらいでしょうって…
4134,-2,今月はもう無観客だろうしな…　売りに行く時間と手間考えたら諦めるしかないか…　7回分も残ってたのに！
4135,-1,ゆっくり書けば綺麗な字が書けるのに。しゃっと書くからめちゃくちゃ字が汚い。
4136,-1,せめて自分で読み間違えない字を…
4137,-2,いったいいつになったら丁寧な字を書くようになるんだ。
4138,-2,名前の田ですら甲とか由とか申になってるんですよ。雑。
4139,-2,延長かー！！！！あー！！もうどうにでもなあれー！！こもるわ。様子見て、子供がずっと欲しがってるマリオメーカー買うわ。
4140,-1,教科書だけ再開までにくれないかなw
4142,-2,あらーコナンも延期かそらそうか。
4144,-2,私が新商品を食べなくなったら、物流が死んだか買い物すら自粛するようになったと思ってください。
4147,-1,図書館、5月6日まで休館だって！わ！
4148,-1,市のHPはまだ学校については出てないな。学校施設の貸し出しは5/6まで中止になってるけど。
