,3class
10772,1
10773,1
10774,1
10775,1
10776,-1
10777,0
10778,-1
10779,1
10780,-1
10781,-1
10782,-1
10783,-1
10784,-1
10785,0
10786,0
10787,1
10788,1
10789,-1
10790,-1
10791,-1
10792,1
10793,0
10794,0
10795,1
10796,0
10797,-1
10798,0
10799,1
10800,1
10801,-1
10802,-1
10803,-1
10804,1
10805,-1
10806,-1
10807,-1
10808,0
10809,-1
10810,-1
10811,-1
10812,0
10813,0
10814,0
10815,1
10816,-1
10817,-1
10818,1
10819,-1
10820,-1
10821,-1
10822,0
10823,-1
10824,-1
10825,0
10826,0
10827,-1
10828,0
10829,-1
10830,-1
10831,1
10832,1
10833,1
10834,-1
10835,-1
10836,1
10837,1
10838,1
10839,1
10840,0
10841,0
10842,1
10843,1
10844,1
10845,1
10846,0
10847,-1
10848,-1
10849,-1
10850,0
10851,-1
10852,-1
10853,-1
10854,-1
10855,0
10856,0
10857,-1
10858,-1
10859,-1
10860,0
10861,0
10862,-1
10863,-1
10864,-1
10865,-1
10866,-1
10867,0
10868,0
10869,-1
10870,-1
10871,-1
10872,-1
10873,-1
10874,1
10875,1
10876,-1
10877,-1
10878,-1
10879,-1
10880,0
10881,0
10882,1
10883,-1
10884,1
10885,-1
10886,-1
10887,-1
10888,-1
10889,1
10890,-1
10891,1
10892,1
10893,1
10894,1
10895,-1
10896,-1
10897,1
10898,-1
10899,0
10900,0
10901,1
10902,1
10903,0
10904,1
10905,0
10906,1
10907,0
10908,-1
10909,0
10910,1
10911,1
10912,0
10913,0
10914,-1
10915,-1
10916,1
10917,-1
10918,1
10919,-1
10920,0
10921,1
10922,0
10923,-1
10924,-1
10925,-1
10926,0
10927,1
10928,1
10929,1
10930,0
10931,-1
10932,1
10933,1
10934,-1
10935,-1
10936,-1
10937,1
10938,1
10939,1
10940,1
10941,-1
10942,1
10943,1
10944,-1
10945,-1
10946,0
10947,-1
10948,1
10949,1
10950,-1
10951,1
10952,-1
10953,1
10954,1
10955,-1
10956,1
10957,-1
10958,0
10959,1
10960,0
10961,-1
10962,-1
10963,-1
10964,1
10965,1
10966,1
10967,0
10968,0
10969,1
10970,1
10971,0
10972,-1
10973,1
10974,1
10975,-1
10976,-1
10977,1
10978,-1
10979,0
10980,-1
10981,0
10982,0
10983,0
10984,-1
10985,-1
10986,1
10987,1
10988,1
10989,-1
10990,1
10991,1
10992,0
10993,0
10994,1
10995,1
10996,0
10997,-1
10998,-1
10999,-1
11000,-1
11001,-1
11002,0
11003,0
11004,-1
11005,-1
11006,-1
11007,1
11008,0
11009,-1
11010,0
11011,1
11012,1
11013,-1
11014,-1
11015,0
11016,-1
11017,1
11018,1
11019,1
11020,-1
11021,-1
11022,1
11023,-1
11024,-1
11025,-1
11026,-1
11027,-1
11028,1
11029,-1
11030,1
11031,-1
11032,-1
11033,0
11034,0
11035,-1
11036,-1
11037,-1
11038,1
11039,-1
11040,1
11041,1
11042,1
11043,0
11044,1
11045,-1
11046,1
11047,1
11048,1
11049,-1
11050,1
11051,1
11052,0
11053,0
11054,0
11055,1
11056,0
11057,-1
11058,-1
11059,-1
11060,1
11061,0
11062,-1
11063,0
11064,-1
11065,-1
11066,1
11067,-1
11068,-1
11069,0
11070,1
11071,1
11072,-1
11073,-1
11074,-1
11075,-1
11076,0
11077,0
11078,-1
11079,1
11080,1
11081,0
11082,-1
11083,0
11084,1
11085,1
11086,0
11087,0
11088,1
11089,0
11090,0
11091,-1
11092,-1
11093,-1
11094,-1
11095,0
11096,0
11097,-1
11098,-1
11099,1
11100,-1
11101,-1
11102,-1
11103,1
11104,1
11105,0
11106,-1
11107,1
11108,0
11109,1
11110,0
11111,-1
11112,-1
11113,-1
11114,0
11115,1
11116,-1
11117,1
11118,-1
11119,-1
11120,1
11121,1
11122,1
11123,1
11124,1
11125,1
11126,1
11127,-1
11128,1
11129,-1
11130,-1
11131,1
11132,1
11133,1
11134,1
11135,-1
11136,-1
11137,0
11138,-1
11139,0
11140,1
11141,0
11142,1
11143,-1
11144,0
11145,1
11146,1
11147,1
11148,1
11149,-1
11150,0
11151,-1
11152,-1
11153,1
11154,0
11155,0
11156,0
11157,1
11158,1
11159,1
11160,-1
11161,0
11162,1
11163,1
11164,1
11165,1
11166,1
11167,0
11168,1
11169,1
11170,1
11171,1
11172,1
11173,1
11174,0
11175,-1
11176,0
11177,0
11178,-1
11179,-1
11180,-1
11181,1
11182,1
11183,0
11184,-1
11185,1
11186,1
11187,-1
11188,0
11189,1
11190,1
11191,1
11192,1
11193,-1
11194,-1
11195,1
11196,0
11197,1
11198,1
11199,0
11200,1
11201,1
11202,1
11203,0
11204,1
11205,1
11206,1
11207,1
11208,1
11209,0
11210,0
11211,1
11212,1
11213,1
11214,1
11215,0
11216,1
11217,1
11218,1
11219,1
11220,1
11221,0
11222,1
11223,1
11224,1
11225,1
11226,1
11227,1
11228,1
11229,1
11230,1
11231,0
11232,1
11233,1
11234,0
11235,-1
11236,0
11237,1
11238,0
11239,1
11240,1
11241,1
11242,1
11243,1
11244,1
11245,1
11246,1
11247,1
11248,0
11249,0
11250,1
11251,1
11252,1
11253,1
11254,1
11255,1
11256,1
11257,0
11258,1
11259,1
11260,1
11261,1
11262,0
11263,1
11264,1
11265,1
11266,0
11267,0
11268,1
11269,1
11270,1
11271,1
11272,-1
11273,0
11274,1
11275,1
11276,1
11277,1
11278,1
11279,1
11280,1
11281,0
11282,1
11283,0
11284,1
11285,1
11286,1
11287,1
11288,0
11289,1
11290,0
11291,1
11292,1
11293,1
11294,1
11295,1
11296,1
11297,1
11298,1
11299,0
11300,1
11301,1
11302,1
11303,1
11304,0
11305,0
11306,1
11307,0
11308,0
11309,0
11310,1
11311,1
11312,0
11313,1
11314,0
11315,1
11316,1
11317,-1
11318,-1
11319,0
11320,1
11321,-1
11322,-1
11323,1
11324,-1
11325,0
11326,-1
11327,1
11328,1
11329,-1
11330,-1
11331,-1
11332,-1
11333,1
11334,-1
11335,1
11336,-1
11337,0
11338,-1
11339,-1
11340,-1
11341,-1
11342,0
11343,1
11344,0
11345,1
11346,-1
11347,-1
11348,1
11349,1
11350,-1
11351,1
11352,-1
11353,-1
11354,1
11355,1
11356,1
11357,1
11358,1
11359,1
11360,-1
11361,-1
11362,-1
11363,1
11364,1
11365,0
11366,1
11367,1
11368,1
11369,-1
11370,0
11371,1
11372,1
11373,1
11374,-1
11375,1
11376,1
11377,1
11378,-1
11379,-1
11380,1
11381,-1
11382,1
11383,1
11384,1
11385,1
11386,-1
11387,1
11388,1
11389,0
11390,1
11391,1
11392,1
11393,0
11394,-1
11395,-1
11396,-1
11397,1
11398,1
11399,0
11400,-1
11401,1
11402,-1
11403,-1
11404,-1
11405,-1
11406,-1
11407,-1
11408,-1
11409,1
11410,1
11411,1
11412,1
11413,1
11414,1
11415,1
11416,1
11417,1
11418,1
11419,1
11420,1
11421,1
11422,1
11423,1
11424,1
11425,1
11426,1
11427,1
11428,1
11429,1
11430,1
11431,1
11432,1
11433,1
11434,1
11435,1
11436,1
11437,-1
11438,-1
11439,1
11440,1
11441,-1
11442,1
11443,1
11444,1
11445,1
11446,0
11447,1
11448,1
11449,-1
11450,-1
11451,1
11452,-1
11453,-1
11454,1
11455,-1
11456,1
11457,1
11458,-1
11459,-1
11460,-1
11461,1
11462,1
11463,1
11464,-1
11465,1
11466,1
11467,-1
11468,-1
11469,-1
11470,-1
11471,-1
11472,-1
11473,-1
11474,-1
11475,1
11476,1
11477,-1
11478,1
11479,-1
11480,-1
11481,-1
11482,-1
11483,-1
11484,-1
11485,-1
11486,-1
11487,1
11488,1
11489,1
11490,-1
11491,-1
11492,-1
11493,-1
11494,-1
11495,-1
11496,-1
11497,1
11498,1
11499,-1
11500,0
11501,1
11502,1
11503,1
11504,1
11505,-1
11506,-1
11507,-1
11508,-1
11509,-1
11510,-1
11511,-1
11512,-1
11513,0
11514,1
11515,-1
11516,-1
11517,1
11518,1
11519,-1
11520,1
11521,0
11522,0
11523,-1
11524,-1
11525,-1
11526,0
11527,-1
11528,1
11529,-1
11530,1
11531,1
11532,1
11533,-1
11534,-1
11535,-1
11536,-1
11537,1
11538,1
11539,-1
11540,-1
11541,1
11542,-1
11543,-1
11544,-1
11545,1
11546,1
11547,-1
11548,0
11549,-1
11550,-1
11551,-1
11552,-1
11553,1
11554,-1
11555,-1
11556,0
11557,-1
11558,-1
11559,-1
11560,-1
11561,-1
11562,-1
11563,1
11564,1
11565,1
11566,0
11567,-1
11568,-1
11569,1
11570,-1
11571,-1
11572,-1
11573,1
11574,-1
11575,-1
11576,-1
11577,-1
11578,-1
11579,1
11580,1
11581,1
11582,1
11583,1
11584,1
11585,-1
11586,-1
11587,-1
11588,1
11589,1
11590,1
11591,1
11592,1
11593,-1
11594,-1
11595,-1
11596,-1
11597,-1
11598,1
11599,1
11600,1
11601,-1
11602,-1
11603,-1
11604,-1
11605,-1
11606,0
11607,-1
11608,-1
11609,-1
11610,-1
11611,-1
11612,-1
11613,-1
11614,1
11615,1
11616,1
11617,1
11618,1
11619,1
11620,-1
11621,1
11622,1
11623,-1
11624,1
11625,1
11626,1
11627,1
11628,1
11629,1
11630,-1
11631,1
11632,1
11633,-1
11634,-1
11635,-1
11636,-1
11637,-1
11638,-1
11639,-1
11640,-1
11641,1
11642,-1
11643,-1
11644,-1
11645,-1
11646,-1
11647,-1
11648,1
11649,-1
11650,-1
11651,-1
11652,-1
11653,-1
11654,1
11655,0
11656,-1
11657,1
11658,-1
11659,-1
11660,-1
11661,-1
11662,-1
11663,-1
11664,1
11665,-1
11666,-1
11667,-1
11668,-1
11669,-1
11670,-1
11671,-1
11672,-1
11673,-1
11674,-1
11675,-1
11676,-1
11677,-1
11678,-1
11679,-1
11680,-1
11681,-1
11682,-1
11683,-1
11684,-1
11685,-1
11686,-1
11687,-1
11688,-1
11689,-1
11690,-1
11691,-1
11692,-1
11693,-1
11694,-1
11695,-1
11696,-1
11697,-1
11698,-1
11699,-1
11700,-1
11701,1
11702,1
11703,1
11704,1
11705,1
11706,1
11707,1
11708,1
11709,0
11710,1
11711,1
11712,1
11713,1
11714,1
11715,1
11716,1
11717,1
11718,0
11719,1
11720,1
11721,-1
11722,0
11723,1
11724,1
11725,-1
11726,-1
11727,-1
11728,0
11729,1
11730,-1
11731,-1
11732,-1
11733,-1
11734,-1
11735,-1
11736,-1
11737,-1
11738,-1
11739,1
11740,-1
11741,-1
11742,-1
11743,1
11744,0
11745,1
11746,-1
11747,-1
11748,-1
11749,1
11750,-1
11751,-1
11752,-1
11753,-1
11754,-1
11755,-1
11756,-1
11757,1
11758,-1
11759,-1
11760,1
11761,-1
11762,-1
11763,1
11764,-1
11765,-1
11766,-1
11767,-1
11768,-1
11769,1
11770,-1
11771,-1
11772,-1
11773,-1
11774,1
11775,-1
11776,-1
11777,1
11778,-1
11779,1
11780,-1
11781,-1
11782,1
11783,1
11784,1
11785,1
11786,1
11787,1
11788,1
11789,1
11790,1
11791,-1
11792,-1
11793,1
11794,0
11795,-1
11796,-1
11797,-1
11798,-1
11799,-1
11800,-1
11801,1
11802,-1
11803,-1
11804,-1
11805,-1
11806,1
11807,1
11808,1
11809,1
11810,-1
11811,-1
11812,-1
11813,1
11814,-1
11815,1
11816,-1
11817,-1
11818,1
11819,1
11820,-1
11821,-1
11822,1
11823,-1
11824,0
11825,-1
11826,-1
11827,-1
11828,-1
11829,-1
11830,-1
11831,1
11832,1
11833,1
11834,1
11835,1
11836,1
11837,1
11838,1
11839,1
11840,1
11841,1
11842,1
11843,1
11844,-1
11845,1
11846,1
11847,0
11848,-1
11849,1
11850,1
11851,-1
11852,-1
11853,1
11854,1
11855,1
11856,-1
11857,1
11858,-1
11859,-1
11860,1
11861,-1
11862,-1
11863,-1
11864,1
11865,-1
11866,-1
11867,-1
11868,-1
11869,-1
11870,-1
11871,-1
11872,-1
11873,-1
11874,-1
11875,-1
11876,-1
11877,1
11878,1
11879,-1
11880,-1
11881,0
11882,-1
11883,-1
11884,-1
11885,-1
11886,1
11887,0
11888,1
11889,1
11890,1
11891,1
11892,1
11893,-1
11894,-1
11895,1
11896,-1
11897,0
11898,-1
11899,-1
11900,-1
11901,1
11902,1
11903,1
11904,-1
11905,-1
11906,-1
11907,-1
11908,-1
11909,-1
11910,-1
11911,-1
11912,1
11913,-1
11914,1
11915,-1
11916,1
11917,0
11918,1
11919,-1
11920,-1
11921,-1
11922,-1
11923,-1
11924,1
11925,-1
11926,-1
11927,1
11928,0
11929,-1
11930,1
11931,1
11932,-1
11933,-1
11934,-1
11935,-1
11936,-1
11937,-1
11938,-1
11939,-1
11940,-1
11941,-1
11942,-1
11943,-1
11944,-1
11945,-1
11946,1
11947,1
11948,1
11949,1
11950,1
11951,1
11952,-1
11953,-1
11954,-1
11955,-1
11956,-1
11957,-1
11958,-1
11959,-1
11960,-1
11961,-1
11962,-1
11963,-1
11964,1
11965,-1
11966,-1
11967,-1
11968,1
11969,1
11970,-1
11971,0
11972,-1
11973,-1
11974,-1
11975,-1
11976,1
11977,1
11978,-1
11979,1
11980,-1
11981,-1
11982,-1
11983,-1
11984,-1
11985,-1
11986,-1
11987,-1
11988,-1
11989,-1
11990,-1
11991,-1
11992,1
11993,-1
11994,-1
11995,-1
11996,-1
11997,-1
11998,-1
11999,1
12000,1
12001,-1
12002,0
12003,-1
12004,-1
12005,-1
12006,1
12007,-1
12008,-1
12009,-1
12010,-1
12011,-1
12012,-1
12013,1
12014,1
12015,-1
12016,-1
12017,-1
12018,-1
12019,1
12020,1
12021,1
12022,1
12023,1
12024,-1
12025,1
12026,1
12027,-1
12028,1
12029,-1
12030,-1
12031,-1
12032,-1
12033,-1
12034,-1
12035,1
12036,1
12037,1
12038,1
12039,1
12040,1
12041,1
12042,1
12043,1
12044,-1
12045,1
12046,1
12047,1
12048,1
12049,1
12050,1
12051,1
12052,1
12053,1
12054,1
12055,1
12056,1
12057,1
12058,-1
12059,-1
12060,0
12061,1
12062,1
12063,1
12064,-1
12065,-1
12066,-1
12067,-1
12068,-1
12069,-1
12070,-1
12071,-1
12072,-1
12073,-1
12074,-1
12075,1
12076,1
12077,1
12078,1
12079,-1
12080,-1
12081,1
12082,1
12083,-1
12084,-1
12085,1
12086,1
12087,0
12088,1
12089,-1
12090,1
12091,-1
12092,1
12093,-1
12094,-1
12095,-1
12096,-1
12097,-1
12098,1
12099,1
12100,1
12101,1
12102,-1
12103,-1
12104,-1
12105,1
12106,1
12107,-1
12108,1
12109,-1
12110,1
12111,1
12112,-1
12113,-1
12114,1
12115,-1
12116,0
12117,1
12118,1
12119,-1
12120,1
12121,1
12122,1
12123,-1
12124,-1
12125,1
12126,1
12127,-1
12128,-1
12129,-1
12130,1
12131,1
12132,1
12133,1
12134,-1
12135,1
12136,1
12137,-1
12138,-1
12139,-1
12140,1
12141,-1
12142,-1
12143,-1
12144,-1
12145,-1
12146,-1
12147,-1
12148,-1
12149,1
12150,-1
12151,-1
12152,1
12153,1
12154,-1
12155,-1
12156,-1
12157,-1
12158,-1
12159,1
12160,1
12161,1
12162,-1
12163,-1
12164,-1
12165,-1
12166,-1
12167,-1
12168,-1
12169,-1
12170,-1
12171,-1
12172,-1
12173,-1
12174,-1
12175,-1
12176,1
12177,-1
12178,-1
12179,-1
12180,-1
12181,1
12182,-1
12183,-1
12184,-1
12185,-1
12186,-1
12187,1
12188,-1
12189,-1
12190,-1
12191,-1
12192,-1
12193,-1
12194,1
12195,-1
12196,-1
12197,-1
12198,-1
12199,1
12200,1
12201,-1
12202,1
12203,-1
12204,-1
12205,1
12206,1
12207,-1
12208,1
12209,1
12210,0
12211,1
12212,-1
12213,-1
12214,-1
12215,-1
12216,1
12217,-1
12218,-1
12219,-1
12220,1
12221,-1
12222,-1
12223,-1
12224,0
12225,0
12226,-1
12227,1
12228,1
12229,-1
12230,-1
12231,1
12232,-1
12233,-1
12234,1
12235,0
12236,-1
12237,-1
12238,-1
12239,-1
12240,-1
12241,-1
12242,0
12243,-1
12244,1
12245,-1
12246,-1
12247,-1
12248,-1
12249,1
12250,1
12251,-1
12252,-1
12253,1
12254,1
12255,0
12256,-1
12257,-1
12258,0
12259,0
12260,0
12261,-1
12262,-1
12263,-1
12264,-1
12265,-1
12266,-1
12267,-1
12268,1
12269,-1
12270,-1
12271,-1
12272,1
12273,-1
12274,-1
12275,-1
12276,-1
12277,0
12278,0
12279,1
12280,1
12281,0
12282,0
12283,0
12284,-1
12285,-1
12286,-1
12287,0
12288,-1
12289,-1
12290,-1
12291,-1
12292,-1
12293,-1
12294,1
12295,-1
12296,0
12297,1
12298,0
12299,1
12300,-1
12301,1
12302,1
12303,-1
12304,-1
12305,-1
12306,-1
12307,-1
12308,-1
12309,0
12310,-1
12311,-1
12312,-1
12313,-1
12314,-1
12315,-1
12316,-1
12317,-1
12318,1
12319,1
12320,0
12321,1
12322,-1
12323,1
12324,1
12325,0
12326,0
12327,0
12328,0
12329,1
12330,0
12331,-1
12332,-1
12333,-1
12334,-1
12335,-1
12336,-1
12337,1
12338,0
12339,1
12340,-1
12341,-1
12342,-1
12343,-1
12344,0
12345,-1
12346,1
12347,0
12348,-1
12349,1
12350,1
12351,-1
12352,1
12353,1
12354,-1
12355,0
12356,-1
12357,1
12358,1
12359,1
12360,0
12361,1
12362,0
12363,0
12364,1
12365,0
12366,1
12367,-1
12368,-1
12369,-1
12370,-1
12371,1
12372,1
12373,-1
12374,-1
12375,-1
12376,-1
12377,-1
12378,-1
12379,-1
12380,-1
12381,-1
12382,-1
12383,-1
12384,-1
12385,-1
12386,1
12387,1
12388,1
12389,-1
12390,1
12391,-1
12392,1
12393,0
12394,1
12395,1
12396,0
12397,1
12398,-1
12399,-1
12400,0
12401,1
12402,-1
12403,1
12404,0
12405,-1
12406,1
12407,-1
12408,1
12409,-1
12410,-1
12411,-1
12412,-1
12413,1
12414,0
12415,1
12416,1
12417,-1
12418,-1
12419,-1
12420,1
12421,1
12422,1
12423,1
12424,1
12425,-1
12426,0
12427,1
12428,1
12429,-1
12430,1
12431,-1
12432,1
12433,1
12434,1
12435,1
12436,0
12437,1
12438,1
12439,-1
12440,0
12441,-1
12442,0
12443,1
12444,0
12445,1
12446,0
12447,1
12448,0
12449,1
12450,-1
12451,1
12452,-1
12453,0
12454,1
12455,1
12456,0
12457,-1
12458,1
12459,0
12460,0
12461,-1
12462,1
12463,1
12464,1
12465,0
12466,1
12467,1
12468,1
12469,1
12470,-1
12471,-1
12472,1
12473,1
12474,1
12475,1
12476,-1
12477,-1
12478,1
12479,-1
12480,1
12481,-1
12482,1
12483,1
12484,1
12485,-1
12486,1
12487,-1
12488,0
12489,0
12490,1
12491,0
12492,1
12493,1
12494,-1
12495,0
12496,0
12497,1
12498,-1
12499,1
12500,1
12501,0
12502,-1
12503,1
12504,1
12505,-1
12506,-1
12507,-1
12508,0
12509,1
12510,0
12511,-1
12512,1
12513,1
12514,1
12515,1
12516,-1
12517,0
12518,1
12519,0
12520,1
12521,-1
12522,0
12523,1
12524,-1
12525,1
12526,0
12527,-1
12528,1
12529,1
12530,-1
12531,0
12532,0
12533,0
12534,1
12535,1
12536,1
12537,0
12538,-1
12539,0
12540,1
12541,-1
12542,1
12543,1
12544,1
12545,1
12546,1
12547,-1
12548,-1
12549,0
12550,0
12551,0
12552,-1
12553,1
12554,0
12555,-1
12556,-1
12557,-1
12558,1
12559,1
12560,-1
12561,1
12562,-1
12563,-1
12564,0
12565,-1
12566,-1
12567,-1
12568,1
12569,0
12570,1
12571,0
12572,-1
12573,0
12574,-1
12575,1
12576,0
12577,1
12578,1
12579,0
12580,0
12581,0
12582,0
12583,1
12584,1
12585,0
12586,0
12587,0
12588,-1
12589,-1
12590,1
12591,-1
12592,-1
12593,-1
12594,1
12595,0
12596,0
12597,1
12598,1
12599,-1
12600,-1
12601,0
12602,1
12603,0
12604,1
12605,1
12606,0
12607,1
12608,-1
12609,1
12610,-1
12611,0
12612,0
12613,0
12614,0
12615,0
12616,1
12617,1
12618,1
12619,-1
12620,0
12621,1
12622,1
12623,-1
12624,0
12625,-1
12626,0
12627,1
12628,1
12629,-1
12630,-1
12631,1
12632,1
12633,-1
12634,0
12635,1
12636,-1
12637,0
12638,0
12639,0
12640,0
12641,1
12642,0
12643,0
12644,1
12645,0
12646,1
12647,1
12648,1
12649,-1
12650,-1
12651,-1
12652,0
12653,-1
12654,1
12655,1
12656,1
12657,0
12658,0
12659,-1
12660,-1
12661,0
12662,0
12663,1
12664,0
12665,0
12666,0
12667,0
12668,0
12669,1
12670,1
12671,1
12672,1
12673,-1
12674,0
12675,1
12676,1
12677,0
12678,1
12679,1
12680,1
12681,1
12682,1
12683,1
12684,1
12685,0
12686,1
12687,1
12688,0
12689,1
12690,1
12691,1
12692,0
12693,1
12694,0
12695,1
12696,1
12697,0
12698,1
12699,0
12700,1
12701,1
12702,-1
12703,1
12704,1
12705,-1
12706,-1
12707,-1
12708,-1
12709,0
12710,1
12711,1
12712,0
12713,-1
12714,-1
12715,1
12716,1
12717,1
12718,-1
12719,-1
12720,-1
12721,-1
12722,1
12723,-1
12724,1
12725,1
12726,1
12727,0
12728,1
12729,-1
12730,1
12731,1
12732,-1
12733,-1
12734,0
12735,1
12736,1
12737,1
12738,0
12739,0
12740,-1
12741,0
12742,1
12743,1
12744,1
12745,1
12746,1
12747,1
12748,-1
12749,1
12750,1
12751,1
12752,0
12753,0
12754,1
12755,1
12756,1
12757,0
12758,1
12759,-1
12760,1
12761,1
12762,-1
12763,-1
12764,1
12765,1
12766,-1
12767,0
12768,0
12769,1
12770,1
12771,1
12772,-1
12773,-1
12774,0
12775,1
12776,1
12777,0
12778,1
12779,-1
12780,0
12781,0
12782,-1
12783,1
12784,1
12785,1
12786,1
12787,1
12788,1
12789,1
12790,1
12791,1
12792,0
12793,-1
12794,1
12795,-1
12796,-1
12797,1
12798,0
12799,0
12800,-1
12801,0
12802,0
12803,1
12804,0
12805,1
12806,1
12807,-1
12808,0
12809,0
12810,0
12811,1
12812,0
12813,1
12814,1
12815,0
12816,0
12817,-1
12818,0
12819,0
12820,-1
12821,1
12822,1
12823,-1
12824,-1
12825,1
12826,1
12827,0
12828,0
12829,0
12830,1
12831,0
12832,1
12833,-1
12834,1
12835,1
12836,0
12837,1
12838,1
12839,0
12840,-1
12841,1
12842,1
12843,0
12844,-1
12845,0
12846,-1
12847,0
12848,0
12849,0
12850,0
12851,-1
12852,1
12853,1
12854,1
12855,0
12856,0
12857,1
12858,1
12859,0
12860,1
12861,0
12862,1
12863,0
12864,0
12865,0
12866,0
12867,-1
12868,0
12869,0
12870,0
12871,0
12872,-1
12873,0
12874,1
12875,1
12876,0
12877,1
12878,0
12879,1
12880,1
12881,0
12882,1
12883,1
12884,1
12885,0
12886,-1
12887,0
12888,0
12889,1
12890,0
12891,0
12892,0
12893,1
12894,0
12895,1
12896,0
12897,0
12898,1
12899,1
12900,0
12901,0
12902,0
12903,0
12904,1
12905,0
12906,0
12907,0
12908,0
12909,0
12910,-1
12911,-1
12912,0
12913,1
12914,1
12915,0
12916,1
12917,0
12918,0
12919,0
12920,1
12921,1
12922,1
12923,0
12924,-1
12925,0
12926,-1
12927,0
12928,1
12929,0
12930,-1
12931,-1
12932,0
12933,1
12934,1
12935,-1
12936,1
12937,0
12938,0
12939,1
12940,0
12941,-1
12942,1
12943,1
12944,1
12945,0
12946,0
12947,0
12948,0
12949,1
12950,0
12951,1
12952,1
12953,0
12954,-1
12955,1
12956,1
12957,0
12958,0
12959,-1
12960,1
12961,0
12962,1
12963,0
12964,1
12965,-1
12966,0
12967,1
12968,-1
12969,0
12970,-1
12971,1
12972,-1
12973,-1
12974,0
12975,0
12976,0
12977,0
12978,-1
12979,1
12980,1
12981,1
12982,1
12983,0
12984,0
12985,0
12986,0
12987,0
12988,0
12989,0
12990,1
12991,-1
12992,1
12993,1
12994,-1
12995,-1
12996,-1
12997,0
12998,0
12999,1
13000,-1
13001,1
13002,0
13003,0
13004,0
13005,1
13006,1
13007,1
13008,-1
13009,0
13010,-1
13011,-1
13012,0
13013,1
13014,-1
13015,-1
13016,0
13017,0
13018,-1
13019,-1
13020,1
13021,0
13022,-1
13023,0
13024,1
13025,0
13026,-1
13027,1
13028,-1
13029,0
13030,0
13031,1
13032,0
13033,0
13034,1
13035,-1
13036,1
13037,-1
13038,0
13039,0
13040,-1
13041,-1
13042,0
13043,0
13044,0
13045,1
13046,1
13047,0
13048,-1
13049,0
13050,0
13051,1
13052,0
13053,0
13054,0
13055,0
13056,-1
13057,-1
13058,0
13059,-1
13060,-1
13061,-1
13062,-1
13063,-1
13064,0
13065,-1
13066,0
13067,-1
13068,0
13069,1
13070,1
13071,1
13072,0
13073,-1
13074,0
13075,0
13076,-1
13077,1
13078,1
13079,1
13080,1
13081,-1
13082,0
13083,0
13084,0
13085,0
13086,0
13087,0
13088,0
13089,0
13090,1
13091,0
13092,1
13093,0
13094,1
13095,0
13096,1
13097,-1
13098,0
13099,1
13100,0
13101,0
13102,1
13103,1
13104,0
13105,0
13106,0
13107,0
13108,0
13109,0
13110,0
13111,0
13112,0
13113,0
13114,1
13115,0
13116,1
13117,0
13118,0
13119,-1
13120,0
13121,0
13122,0
13123,0
13124,1
13125,0
13126,0
13127,0
13128,0
13129,0
13130,0
13131,1
13132,0
13133,0
13134,1
13135,1
13136,0
13137,0
13138,-1
13139,1
13140,-1
13141,-1
13142,-1
13143,0
13144,1
13145,0
13146,0
13147,-1
13148,0
13149,1
13150,-1
13151,0
13152,1
13153,-1
13154,1
13155,1
13156,0
13157,0
13158,1
13159,0
13160,0
13161,0
13162,1
13163,1
13164,1
13165,-1
13166,1
13167,1
13168,-1
13169,-1
13170,-1
13171,-1
13172,-1
13173,-1
13174,0
13175,-1
13176,0
13177,1
13178,1
13179,0
13180,0
13181,-1
13182,0
13183,0
13184,0
13185,1
13186,-1
13187,0
13188,1
13189,0
13190,1
13191,-1
13192,0
13193,-1
13194,1
13195,1
13196,1
13197,-1
13198,1
13199,0
13200,1
13201,1
13202,1
13203,0
13204,-1
13205,1
13206,0
13207,0
13208,-1
13209,0
13210,1
13211,-1
13212,-1
13213,0
13214,1
13215,0
13216,0
13217,0
13218,0
13219,0
13220,0
13221,0
13222,1
13223,0
13224,-1
13225,0
13226,0
13227,0
13228,1
13229,1
13230,0
13231,-1
13232,-1
13233,-1
13234,0
13235,1
13236,0
13237,1
13238,0
13239,0
13240,0
13241,0
13242,-1
13243,0
13244,0
13245,1
13246,1
13247,1
13248,1
13249,1
13250,1
13251,0
13252,0
13253,0
13254,1
13255,0
13256,0
13257,1
13258,1
13259,1
13260,-1
13261,0
13262,0
13263,0
13264,0
13265,1
13266,0
13267,0
13268,1
13269,0
13270,0
13271,1
13272,1
13273,0
13274,0
13275,1
13276,0
13277,1
13278,1
13279,1
13280,0
13281,0
13282,0
13283,0
13284,0
13285,0
13286,-1
13287,1
13288,0
13289,0
13290,1
13291,0
13292,0
13293,1
13294,1
13295,0
13296,0
13297,0
13298,0
13299,1
13300,-1
13301,-1
13302,-1
13303,-1
13304,-1
13305,-1
13306,-1
13307,-1
13308,0
13309,-1
13310,-1
13311,-1
13312,1
13313,-1
13314,1
13315,-1
13316,-1
13317,1
13318,1
13319,-1
13320,-1
13321,1
13322,-1
13323,-1
13324,0
13325,1
13326,-1
13327,1
13328,0
13329,-1
13330,-1
13331,1
13332,1
13333,0
13334,-1
13335,1
13336,1
13337,0
13338,0
13339,0
13340,-1
13341,0
13342,-1
13343,-1
13344,1
13345,1
13346,-1
13347,0
13348,0
13349,1
13350,-1
13351,-1
13352,-1
13353,-1
13354,-1
13355,-1
13356,1
13357,-1
13358,0
13359,1
13360,0
13361,0
13362,-1
13363,-1
13364,-1
13365,-1
